Type,Price,Bedrooms,Is_Equiped_Kitchen,State,Facades,Swim_pool,Municipality,Region,TX_MUNTY_DESCR_NL,Average_Income,Bedroom_Bin_Code,Log_Living_Area,Sqrt_Total_Outdoor_Area
0,212500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.430816798843313,3.0
0,219500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.442651256490317,3.0
0,201500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.394449154672439,3.0
0,225500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.499809670330265,9.591663046625438
0,212500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.454347296253507,3.0
0,315500,3,0,2,0,0,2,2,98,26331.603836376384,2,4.852030263919617,4.47213595499958
0,199500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.382026634673881,3.0
0,212500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.418840607796598,9.848857801796104
0,224500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.499809670330265,3.0
0,205500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.418840607796598,3.0
0,199500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.3694478524670215,3.0
0,210500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.418840607796598,3.0
0,222500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.406719247264253,14.696938456699069
0,206500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.3694478524670215,3.0
0,325500,3,0,2,0,0,2,2,98,26331.603836376384,2,4.852030263919617,6.324555320336759
0,192500,1,0,2,0,0,2,2,98,26331.603836376384,1,4.330733340286331,13.96424004376894
0,207500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.430816798843313,3.0
0,185500,1,0,2,0,0,2,2,98,26331.603836376384,1,4.2626798770413155,10.295630140987
0,205500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.394449154672439,3.0
0,216500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.454347296253507,3.0
0,208500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.430816798843313,3.0
0,203500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.382026634673881,3.0
0,203500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.382026634673881,3.0
0,203500,2,0,2,0,0,2,2,98,26331.603836376384,2,4.3694478524670215,3.0
1,640000,5,1,1,4,1,2,2,232,25779.89450284783,3,5.697093486505405,4.614831870157771
0,165000,3,1,4,2,0,4,2,232,29112.009816532005,2,4.812184355372417,14.594519519326424
1,165000,3,1,4,2,0,4,2,232,29112.009816532005,2,4.812184355372417,14.594519519326424
0,425000,2,0,3,2,1,1,0,232,29190.307316645296,2,4.61512051684126,2.8284271247461903
0,239000,3,0,6,2,1,2,2,232,25779.89450284783,2,4.727387818712341,16.0
1,349000,3,1,1,3,0,7,1,232,30706.557562981663,2,5.3612921657094255,4.614831870157771
0,269000,1,1,1,2,0,8,1,232,36107.18368952242,1,4.5217885770490405,2.0
1,295000,2,0,1,2,1,7,1,232,30706.557562981663,2,5.214935757608986,4.614831870157771
1,290000,3,0,2,2,0,6,2,232,27685.1392926092,2,4.795790545596741,2.8284271247461903
0,349500,1,0,2,0,0,10,1,232,30270.018399760407,1,3.8501476017100584,0.0
0,495000,4,0,2,2,0,7,1,198,26728.266736404294,3,4.51085950651685,9.273618495495704
0,625000,3,0,2,2,0,7,1,198,26728.266736404294,2,5.087596335232384,7.0
1,360000,3,1,1,0,0,2,2,86,32766.188536911166,2,4.844187086458591,0.0
0,287500,2,0,2,0,0,4,2,232,29112.009816532005,2,4.574710978503383,10.0
0,271250,2,0,2,0,0,4,2,232,29112.009816532005,2,4.5217885770490405,8.18535277187245
0,293050,3,0,2,0,0,4,2,232,29112.009816532005,2,4.68213122712422,17.349351572897472
1,159000,2,1,1,4,0,4,2,232,29112.009816532005,2,4.927253685157205,5.744562646538029
0,625000,3,0,3,2,1,4,2,232,29112.009816532005,2,4.820281565605037,0.0
0,349000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.3694478524670215,0.0
0,375000,3,0,1,2,0,7,1,232,30706.557562981663,2,5.575949103146316,0.0
0,175000,1,0,2,0,0,2,2,232,25779.89450284783,1,4.07753744390572,9.1104335791443
0,239500,2,0,2,0,0,2,2,232,25779.89450284783,2,4.465908118654584,22.627416997969522
1,481000,4,0,1,0,0,10,1,70,33031.81871771492,3,5.225746673713202,16.1245154965971
1,398000,3,0,1,0,0,10,1,70,33031.81871771492,2,4.969813299576001,12.609520212918492
1,414000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.204006687076795,13.601470508735444
1,409000,3,0,1,0,0,10,1,70,33031.81871771492,2,4.969813299576001,0.0
1,486000,4,0,1,0,0,10,1,70,33031.81871771492,3,5.225746673713202,0.0
1,422000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.081404364984463,0.0
1,457500,3,0,1,0,0,10,1,70,33031.81871771492,2,5.231108616854587,16.09347693943108
1,414000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.204006687076795,13.601470508735444
1,421000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.204006687076795,13.601470508735444
1,414000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.204006687076795,13.601470508735444
1,388500,3,0,1,0,0,10,1,70,33031.81871771492,2,4.969813299576001,12.609520212918492
1,383000,3,0,1,0,0,10,1,70,33031.81871771492,2,5.081404364984463,10.723805294763608
1,406000,3,0,1,0,0,10,1,70,33031.81871771492,2,4.969813299576001,0.0
1,575000,5,0,1,4,0,10,1,16,33689.6346862398,3,5.820082930352362,14.832396974191326
0,330000,0,1,1,2,0,10,1,232,30270.018399760407,1,3.713572066704308,5.477225575051661
1,255000,2,0,2,4,0,5,2,232,32624.60033618776,2,5.407171771460119,0.0
0,230000,2,0,5,0,0,10,1,187,26968.364568094898,2,4.605170185988092,1.4142135623730951
0,285000,2,1,3,3,0,6,2,232,27685.1392926092,2,4.418840607796598,3.605551275463989
0,285000,2,1,3,2,0,6,2,232,27685.1392926092,2,4.418840607796598,2.8284271247461903
0,268614,2,0,2,0,0,4,2,232,29112.009816532005,2,4.605170185988092,3.1622776601683795
1,295000,4,1,4,3,0,7,1,232,30706.557562981663,3,5.583496308781699,4.614831870157771
0,280000,3,1,1,0,1,7,1,228,29433.854547895207,2,4.634728988229636,1.0
1,80000,2,1,2,2,0,2,2,232,25779.89450284783,2,4.61512051684126,0.0
1,255000,3,0,6,0,0,3,1,156,28921.35726712701,2,5.209486152841421,4.614831870157771
0,157500,2,1,1,0,0,7,1,53,32192.90690929422,2,4.30406509320417,0.0
1,135000,2,1,4,2,0,4,2,232,29112.009816532005,2,4.787491742782046,8.54400374531753
1,219000,2,0,4,2,0,7,1,232,30706.557562981663,2,5.111987788356544,15.427248620541512
0,399000,3,0,3,3,1,8,1,79,36727.42522720278,2,4.663439094112067,0.0
0,420000,2,0,6,3,1,1,0,213,35952.10970823459,2,4.77912349311153,3.872983346207417
1,295000,4,1,5,4,0,4,2,232,29112.009816532005,3,4.997212273764115,20.815779427872112
0,420000,1,1,3,4,1,1,0,232,29190.307316645296,1,4.248495242049359,4.898979485566356
0,400000,2,1,3,4,1,1,0,232,29190.307316645296,2,4.48863636973214,2.6457513110645907
0,400000,2,1,3,4,1,1,0,59,24710.19126303893,2,4.48863636973214,2.6457513110645907
0,420000,1,1,3,4,1,1,0,59,24710.19126303893,1,4.248495242049359,4.898979485566356
0,410000,1,1,3,4,1,1,0,59,24710.19126303893,1,4.23410650459726,2.23606797749979
0,450000,2,1,3,0,0,1,0,213,35952.10970823459,2,4.836281906951478,5.0
1,249000,4,0,2,2,0,4,2,232,29112.009816532005,3,4.727387818712341,0.0
1,397000,3,0,1,0,0,8,1,232,36107.18368952242,2,4.997212273764115,11.0
1,388000,3,0,1,0,0,7,1,232,30706.557562981663,2,5.159055299214529,0.0
1,383000,3,0,1,0,0,7,1,232,30706.557562981663,2,5.081404364984463,0.0
1,383010,3,0,1,0,0,7,1,232,30706.557562981663,2,5.081404364984463,0.0
1,383050,3,0,1,0,0,7,1,232,30706.557562981663,2,5.081404364984463,0.0
0,129000,2,1,1,3,0,2,2,232,25779.89450284783,2,4.624972813284271,0.0
0,299000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.3694478524670215,4.614831870157771
0,235000,1,0,2,0,0,10,1,187,26968.364568094898,1,4.248495242049359,4.614831870157771
0,299000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.3694478524670215,4.614831870157771
0,335000,3,0,2,0,0,10,1,187,26968.364568094898,2,4.5217885770490405,4.614831870157771
0,280000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,280000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,285000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,285000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,275000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,275000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,198500,1,0,2,0,0,10,1,187,26968.364568094898,1,4.04305126783455,4.614831870157771
0,275000,1,0,2,0,0,10,1,187,26968.364568094898,1,4.290459441148391,4.614831870157771
0,325000,3,0,2,0,0,10,1,187,26968.364568094898,2,4.663439094112067,4.614831870157771
0,499000,3,0,1,0,0,10,1,187,26968.364568094898,2,4.634728988229636,4.242640687119285
1,289000,3,1,2,2,0,7,1,232,30706.557562981663,2,5.25227342804663,16.73320053068151
1,299000,3,0,2,2,0,7,1,232,30706.557562981663,2,6.398594934535208,0.0
0,275000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,215000,1,0,2,0,0,10,1,187,26968.364568094898,1,4.04305126783455,4.614831870157771
0,285000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,225000,1,0,2,0,0,10,1,187,26968.364568094898,1,4.04305126783455,4.614831870157771
0,280000,2,0,2,0,0,10,1,187,26968.364568094898,2,4.330733340286331,4.614831870157771
0,220000,1,0,2,0,0,10,1,187,26968.364568094898,1,4.04305126783455,4.614831870157771
1,235000,2,1,1,4,0,2,2,232,25779.89450284783,2,4.795790545596741,34.64101615137755
1,334500,3,1,1,2,0,7,1,232,30706.557562981663,2,4.875197323201151,4.614831870157771
0,239000,2,1,1,2,1,1,0,103,26407.902615637344,2,4.454347296253507,1.7320508075688772
0,389000,2,1,1,2,1,1,0,59,24710.19126303893,2,4.465908118654584,0.0
1,535000,2,0,1,3,1,8,1,152,45015.90050455101,2,4.709530201312334,9.746794344808963
1,360000,3,1,1,3,0,4,2,232,29112.009816532005,2,5.707110264748875,34.219877264537345
0,415000,2,1,3,3,0,6,2,232,27685.1392926092,2,4.51085950651685,5.477225575051661
0,299000,3,1,3,3,0,6,2,232,27685.1392926092,2,4.59511985013459,3.605551275463989
1,649000,5,1,5,4,0,8,1,232,36107.18368952242,3,5.5254529391317835,0.0
0,439000,2,1,1,0,0,10,1,187,26968.364568094898,2,4.477336814478207,4.614831870157771
0,795000,3,0,1,0,0,10,1,232,30270.018399760407,2,5.049856007249537,4.614831870157771
0,249000,1,1,2,2,0,0,1,232,31358.121710453855,1,4.174387269895637,3.1622776601683795
0,276400,2,0,1,0,0,4,2,232,29112.009816532005,2,4.343805421853684,2.8284271247461903
0,329900,1,1,6,1,0,10,1,232,30270.018399760407,1,3.6635616461296463,4.614831870157771
0,453000,2,1,1,0,0,8,1,232,36107.18368952242,2,4.564348191467836,4.69041575982343
0,995000,3,1,6,2,1,1,0,92,27807.79985728435,2,5.3981627015177525,5.0
1,269000,5,1,1,3,0,5,2,232,32624.60033618776,3,5.5134287461649825,3.1622776601683795
1,180000,4,1,4,2,1,4,2,232,29112.009816532005,3,4.983606621708336,8.94427190999916
1,475540,3,1,2,3,1,8,1,19,34534.216060062754,2,4.820281565605037,0.0
1,479140,3,1,2,3,1,8,1,19,34534.216060062754,2,4.820281565605037,0.0
1,474985,3,1,2,3,1,8,1,19,34534.216060062754,2,4.820281565605037,0.0
0,232000,2,1,2,0,0,0,1,15,27334.969813259442,2,4.61512051684126,1.7320508075688772
0,345000,3,1,3,0,1,2,2,232,25779.89450284783,2,4.110873864173311,2.449489742783178
0,345000,3,1,3,0,1,2,2,232,25779.89450284783,2,4.110873864173311,2.449489742783178
0,669000,3,1,1,2,0,10,1,232,30270.018399760407,2,4.574710978503383,4.614831870157771
0,298000,2,1,1,2,0,10,1,232,30270.018399760407,2,4.605170185988092,4.614831870157771
1,480000,4,1,1,3,0,9,2,232,39880.409930547525,3,5.3981627015177525,41.1703777004778
0,255000,1,1,3,2,0,6,2,232,27685.1392926092,1,3.9318256327243257,6.0
1,209900,3,1,1,2,0,4,2,12,27159.762204437062,2,4.61512051684126,7.745966692414834
0,750000,3,0,4,0,1,1,0,88,29043.250210834765,2,5.442417710521793,0.0
0,386070,2,1,3,2,1,8,1,232,36107.18368952242,2,4.820281565605037,4.898979485566356
0,145000,1,1,3,2,0,0,1,15,27334.969813259442,1,3.4339872044851463,4.614831870157771
1,387735,3,0,1,0,0,10,1,137,30206.803194634518,2,5.198497031265826,0.0
0,359000,3,0,2,0,0,7,1,232,30706.557562981663,2,4.820281565605037,20.09975124224178
0,275000,2,0,2,0,0,7,1,232,30706.557562981663,2,4.820281565605037,3.0
0,269000,1,0,2,0,0,7,1,232,30706.557562981663,1,4.820281565605037,4.58257569495584
1,850000,5,1,1,4,0,8,1,164,35929.94030474548,3,6.054439346269371,22.693611435820433
1,372500,3,1,1,0,0,10,1,73,32381.82994695414,2,4.875197323201151,0.0
0,335000,2,1,1,0,0,7,1,87,28893.22531758631,2,4.553876891600541,0.0
0,283400,2,0,1,0,0,4,2,232,29112.009816532005,2,4.465908118654584,3.1622776601683795
0,234000,1,0,1,0,0,4,2,232,29112.009816532005,1,4.31748811353631,2.8284271247461903
0,258250,2,0,1,0,0,4,2,232,29112.009816532005,2,4.465908118654584,3.7416573867739413
0,259700,2,0,1,0,0,4,2,232,29112.009816532005,2,4.465908118654584,3.0
0,216500,1,0,1,0,0,4,2,232,29112.009816532005,1,4.31748811353631,2.8284271247461903
0,224500,2,0,1,0,0,4,2,232,29112.009816532005,2,4.382026634673881,4.0
0,281300,2,0,1,0,0,4,2,232,29112.009816532005,2,4.543294782270004,3.872983346207417
0,199800,1,0,1,0,0,4,2,232,29112.009816532005,1,4.219507705176107,3.605551275463989
0,244100,2,0,1,0,0,4,2,232,29112.009816532005,2,4.343805421853684,2.8284271247461903
0,210100,1,0,1,0,0,4,2,232,29112.009816532005,1,4.219507705176107,3.605551275463989
0,271900,2,0,1,0,0,4,2,232,29112.009816532005,2,4.543294782270004,3.872983346207417
0,253500,2,0,1,0,0,4,2,232,29112.009816532005,2,4.477336814478207,5.5677643628300215
0,516600,3,0,1,0,0,4,2,232,29112.009816532005,2,4.852030263919617,2.6457513110645907
0,536400,3,0,1,0,0,4,2,232,29112.009816532005,2,4.812184355372417,4.69041575982343
0,218500,2,0,1,0,0,4,2,232,29112.009816532005,2,4.276666119016055,7.280109889280518
0,507800,3,0,1,0,0,4,2,232,29112.009816532005,2,4.812184355372417,4.69041575982343
0,492200,3,0,1,0,0,4,2,232,29112.009816532005,2,4.852030263919617,2.6457513110645907
0,436500,3,0,1,0,0,4,2,232,29112.009816532005,2,4.812184355372417,4.69041575982343
0,416000,2,0,1,0,0,4,2,232,29112.009816532005,2,4.852030263919617,2.6457513110645907
0,341400,2,0,1,0,0,4,2,232,29112.009816532005,2,4.553876891600541,4.0
0,226200,1,0,1,0,0,4,2,232,29112.009816532005,1,4.219507705176107,2.6457513110645907
0,191000,1,0,1,0,0,4,2,232,29112.009816532005,1,4.23410650459726,6.324555320336759
0,266300,2,0,1,0,0,4,2,232,29112.009816532005,2,4.356708826689592,2.8284271247461903
0,216900,1,0,1,0,0,4,2,232,29112.009816532005,1,4.219507705176107,2.6457513110645907
0,372800,2,0,1,0,0,4,2,232,29112.009816532005,2,4.553876891600541,7.0
0,189000,0,0,1,0,0,10,1,187,26968.364568094898,1,3.9889840465642745,0.0
0,355000,2,0,1,0,0,10,1,187,26968.364568094898,2,4.6443908991413725,2.449489742783178
0,295000,2,0,1,0,0,10,1,16,33689.6346862398,2,4.465908118654584,4.614831870157771
0,200000,2,1,1,0,0,8,1,232,36107.18368952242,2,4.442651256490317,3.605551275463989
1,765000,5,1,1,4,0,4,2,232,29112.009816532005,3,5.981414211254481,50.18964036531842
0,140000,0,1,1,0,1,1,0,189,34524.86209489435,1,3.58351893845611,0.0
0,375000,1,0,6,2,0,1,0,59,24710.19126303893,1,4.31748811353631,0.0
0,279500,1,0,2,0,0,10,1,42,26695.28528963925,1,4.290459441148391,2.8284271247461903
0,279500,1,0,2,0,0,10,1,42,26695.28528963925,1,4.290459441148391,2.6457513110645907
0,297500,2,0,2,0,0,10,1,42,26695.28528963925,2,4.454347296253507,2.6457513110645907
0,297500,2,0,2,0,0,10,1,42,26695.28528963925,2,4.454347296253507,2.6457513110645907
0,295000,2,0,2,0,0,10,1,42,26695.28528963925,2,4.454347296253507,3.3166247903554
0,399000,3,0,1,0,0,3,1,0,31823.58151691327,2,5.081404364984463,4.47213595499958
0,395000,3,1,1,0,0,7,1,232,30706.557562981663,2,4.820281565605037,4.614831870157771
1,220000,2,0,1,3,0,9,2,197,39036.919879875866,2,4.532599493153256,21.77154105707724
0,269000,2,1,3,2,0,8,1,232,36107.18368952242,2,4.532599493153256,4.614831870157771
0,350000,1,1,1,2,0,10,1,175,27713.919714068128,1,4.0943445622221,0.0
1,289000,3,1,1,2,0,7,1,232,30706.557562981663,2,5.375278407684165,0.0
1,259000,4,1,1,3,1,4,2,232,29112.009816532005,3,4.9344739331306915,0.0
0,445000,3,1,1,2,1,1,0,216,26289.640321007417,2,4.969813299576001,4.614831870157771
1,282224,3,0,2,2,0,10,1,40,34593.09106632186,2,4.976733742420574,0.0
1,272508,3,0,2,2,0,10,1,40,34593.09106632186,2,4.969813299576001,0.0
0,275000,6,1,7,2,1,4,2,176,33499.22772634156,4,5.817111159963204,15.491933384829668
1,275000,6,1,7,2,1,4,2,176,33499.22772634156,4,5.817111159963204,15.491933384829668
0,275000,6,1,7,2,1,4,2,176,33499.22772634156,4,5.817111159963204,15.491933384829668
0,145000,1,0,1,2,1,1,0,92,27807.79985728435,1,3.58351893845611,2.8284271247461903
1,359500,3,1,1,4,1,7,1,198,26728.266736404294,2,5.117993812416755,18.708286933869708
0,295000,1,1,3,2,1,1,0,201,23836.254744521055,1,4.02535169073515,2.23606797749979
0,155000,1,0,5,0,0,10,1,187,26968.364568094898,1,4.110873864173311,0.0
0,329000,1,1,1,0,0,7,1,107,29901.88590354923,1,4.820281565605037,3.872983346207417
0,239000,2,1,1,2,0,10,1,232,30270.018399760407,2,4.204692619390966,4.614831870157771
0,225000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.852030263919617,3.1622776601683795
1,650000,4,1,1,2,0,1,0,232,29190.307316645296,3,5.356586274672012,4.47213595499958
0,260000,2,0,1,2,0,10,1,232,30270.018399760407,2,4.189654742026425,4.614831870157771
0,280000,1,1,3,3,1,1,0,103,26407.902615637344,1,4.276666119016055,2.6457513110645907
0,349000,2,1,3,3,1,1,0,103,26407.902615637344,2,4.48863636973214,2.6457513110645907
0,819000,3,1,1,0,0,7,1,107,29901.88590354923,2,5.099866427824199,10.677078252031311
0,489000,3,1,1,0,0,7,1,107,29901.88590354923,2,4.820281565605037,4.58257569495584
0,569000,2,1,1,0,0,7,1,107,29901.88590354923,2,4.6443908991413725,6.855654600401044
0,359000,1,1,1,0,0,7,1,107,29901.88590354923,1,4.820281565605037,3.872983346207417
0,474500,3,1,1,0,0,7,1,107,29901.88590354923,2,4.820281565605037,4.58257569495584
0,399000,2,1,1,0,0,7,1,107,29901.88590354923,2,4.574710978503383,4.47213595499958
0,334000,1,1,1,0,0,7,1,107,29901.88590354923,1,4.820281565605037,3.872983346207417
0,469500,3,1,1,0,0,7,1,107,29901.88590354923,2,4.77912349311153,4.58257569495584
0,399000,2,1,1,0,0,7,1,107,29901.88590354923,2,4.574710978503383,4.47213595499958
0,329000,1,1,1,0,0,7,1,107,29901.88590354923,1,4.189654742026425,3.872983346207417
0,384500,2,1,1,0,0,7,1,107,29901.88590354923,2,4.574710978503383,4.47213595499958
0,211250,0,0,2,0,0,3,1,0,31823.58151691327,1,3.912023005428146,2.8284271247461903
0,214350,0,0,2,0,0,3,1,0,31823.58151691327,1,4.02535169073515,3.0
0,217150,0,0,2,0,0,3,1,0,31823.58151691327,1,3.9889840465642745,4.0
1,390000,3,0,2,0,0,3,1,232,31617.39646234478,2,4.859812404361672,0.0
1,497000,6,1,1,4,1,4,2,232,29112.009816532005,4,5.58724865840025,35.749125863438955
0,149000,1,1,1,0,0,7,1,87,28893.22531758631,1,4.1588830833596715,0.0
1,380000,2,0,2,4,0,4,2,232,29112.009816532005,2,5.351858133476067,0.0
0,699000,4,1,1,2,1,1,0,201,23836.254744521055,3,5.983936280687191,1.4142135623730951
0,389000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.51085950651685,0.0
0,353976,3,0,2,0,0,4,2,232,29112.009816532005,2,4.820281565605037,3.7416573867739413
0,268800,2,0,2,0,0,4,2,232,29112.009816532005,2,4.499809670330265,3.1622776601683795
0,275770,2,0,2,0,0,4,2,232,29112.009816532005,2,4.5217885770490405,3.1622776601683795
0,298950,3,0,2,0,0,4,2,232,29112.009816532005,2,4.68213122712422,3.1622776601683795
0,296500,3,0,2,0,0,4,2,232,29112.009816532005,2,4.68213122712422,3.1622776601683795
0,377000,3,0,1,0,0,10,1,232,30270.018399760407,2,5.135798437050262,5.0990195135927845
0,237000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.532599493153256,2.8284271247461903
0,391000,3,0,1,0,0,10,1,232,30270.018399760407,2,5.181783550292085,3.3166247903554
0,194000,1,0,1,0,0,10,1,232,30270.018399760407,1,4.418840607796598,5.830951894845301
0,248000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.727387818712341,7.3484692283495345
0,259000,3,0,1,0,0,10,1,232,30270.018399760407,2,4.7535901911063645,6.557438524302
0,245000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.543294782270004,3.0
0,224000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.477336814478207,5.196152422706632
0,182000,1,0,1,0,0,10,1,232,30270.018399760407,1,4.189654742026425,2.0
0,237000,2,0,1,0,0,10,1,232,30270.018399760407,2,4.51085950651685,4.795831523312719
0,675000,5,1,1,0,0,3,1,0,31823.58151691327,3,5.942799375126701,5.916079783099616
0,225000,2,0,3,0,0,10,1,42,26695.28528963925,2,4.406719247264253,4.614831870157771
1,389518,3,1,1,0,0,10,1,133,28365.163318128823,2,5.117993812416755,4.614831870157771
1,399950,3,1,1,0,0,10,1,133,28365.163318128823,2,5.153291594497779,4.614831870157771
1,322880,3,0,2,0,0,10,1,153,30826.18654090841,2,4.820281565605037,0.0
0,415000,1,1,3,2,1,1,0,232,29190.307316645296,1,4.343805421853684,1.7320508075688772
0,269000,3,1,3,3,0,8,1,79,36727.42522720278,2,4.59511985013459,2.6457513110645907
0,169900,2,1,1,0,1,0,1,232,31358.121710453855,2,4.430816798843313,0.0
0,325000,3,0,1,0,0,3,1,0,31823.58151691327,2,5.220355825078324,0.0
1,419000,3,1,1,3,1,1,0,103,26407.902615637344,2,4.983606621708336,11.013476889240014
0,289000,0,1,2,2,0,10,1,184,28349.56752551959,1,3.6635616461296463,4.614831870157771
0,275000,1,0,2,0,0,4,2,93,30196.316140169525,1,4.04305126783455,3.1622776601683795
0,356500,2,0,2,0,0,4,2,93,30196.316140169525,2,4.454347296253507,4.242640687119285
0,321000,2,0,2,0,0,4,2,93,30196.316140169525,2,4.442651256490317,2.8284271247461903
